Client_ID;Nom;Âge;Produit_Acheté;Montant_Achat;Date_Achat;Méthode_Paiement;Code_Barre;SWIFT;Latitude;Longitude;Ville;Pays
08476449;Valérie Lévesque;32;Balance Connectée;6404.099999999999;2023-08-09;paypal;7958532662520;WCNTGBSQQKQ;50.26729;-119.27337;Vernon;Canada
09963573;AnOuk Lapointe;80;Caméra de Sécurité;1916.82;2023-12-01;PayPal;3845130299903;AGXYGB4I;45.43341;-73.86586;Beaconsfield;Canada
09625051;Mélanie Bédard;63;Chargeur Sans Fil;943.24;2020-08-05;paypal;9742106646768;OMBOGBYB;45.44868;-73.81669;Pointe-Claire;Canada
09202221;Caroline Noël;72;Télévision;-9985.449999999999;12/03/2021;virement_bancaire;8416497984747;DRBPGB07;46.23899;-63.13414;Charlottetown;Canada
08103567;Lafontaine, Marie;25;Console de Jeu;1476.73;26/10/2023;paypal;4923611677477;GCHUGBNRGG4;45.43341;-192.97655;Beaconsfield;Canada
09293557;St-Jean, François-Robert;70;Balance Connectée;1034.57;20/01/2022;carte_credit;7177502483990;EBMVGBEV;190.65562;-80.38297;Norfolk County;Canada
09928374;Christelle Savoie;78;Montre Connectée;7099.9;26/09/2023;carte de crédit;3565515192758;DANPGBW6W77;49.88307;-349.11790;Kelowna;Canada
08258045;Bernard Lefebvre;56;Drone;593,17;2023-12-15;carte_credit;8802812595420;BIUHGBTSI1I;136.66461;-73.86586;Beaconsfield;Canada
08148902; VirGinie Charron;80;Enceinte Bluetooth;660.98;25/07/2021;Virement Bancaire;7953433066668;IKYEGBO0;50.26729;-119.27337;Vernon;Canada
09305373; Vincent Dumont;59;Enceinte Bluetooth;7154.299999999999,00;28/04/2024;Virement Bancaire;6681986486466;KSYGGBXKP7X;45.40008;-73.58248;Sainte-Catherine;Canada
08122704;TRISTAN MARTEL;66;Webcam;1981.0;2023-05-05;carte de crédit;3573739325012;FPVDGB14;46.1351;-60.1831;Sydney;Canada
08105370;VIncent Breton;16;Imprimante;-1702,9499999999998;05/10/2020;virement_bancaire;5337753128473;HHCLGBJFZ1Q;46.1351;-60.1831;Sydney;Canada
08507426;LorrainE-Laetitia Laflamme;55;Écouteurs;423.22;02/10/2023;virement_bancaire;0057525758367;TVZEGB9ZZ9E;45.43341;-234.46337;Beaconsfield;Canada
08007216;Noémie Giroux;47;Lunettes de Réalité Virtuelle;639.23;2021-04-11;virement_bancaire;5382181088646;TIVZGBOL;46.23899;-63.13414;Charlottetown;Canada
09493544;Alain LabRecque;22;Écran;386.92;2022-07-24;Credit Card;5877698796080;BTSTGBNXRK2;45.44868;-73.81669;Pointe-Claire;Canada
09317703;Doucet-Lachapelle, Caroline;35;Clé USB;1307.71;01/04/2021;Credit Card;0966941620311;SDKOGBMGTMB;42.8334;-80.38297;Norfolk County;Canada
09160507;Hugues Robert;80;Lunettes de Réalité Virtuelle;107,19;2020-06-23;virement_bancaire;8386040081981;FUERGBPJ;228.06333;-506.30859;Sherwood Park;Canada
08655646;Élisabeth Bélisle;69;Télévision;984.01;04/01/2025;virement_bancaire;8197239612424;UXFNGBGZ;45.40008;-73.58248;Sainte-Catherine;Canada
09660533;Hébert, Élisabeth;23;E-book;375.66;11/01/2025;Virement Bancaire;4905413237158;LOTKGBOT;42.8334;-80.38297;Norfolk County;Canada
09281516;JULIE MARCOTTE;-5;Webcam;-4307.35;2025-02-17;PayPal;6531933665201;KIMCGBJ6;45.43341;-231.44935;Beaconsfield;Canada
08391322;Mathilde Robert;59;Clé USB;-2741.8;2022-03-10;carte_credit;0010145478367;HOIQGBJZINJ;50.26729;-119.27337;Vernon;Canada
09188914;maxime bélisle-brunet ;66;Souris Sans Fil;-7756.7;2024-01-12;Virement Bancaire;1247043124020;JBTSGBGS;50.26729;-119.27337;Vernon;Canada
08417107;Laurent Champagne;75;Souris Sans Fil;618.62;12/04/2020;PayPal;2480642048864;GVFAGBDL;154.01300;-73.81669;Pointe-Claire;Canada
08970077;Robert, Marguerite;41;E-book;917.54;28/12/2020;carte de crédit;1013611506471;MXVMGBGM0EF;45.43341;-229.69568;Beaconsfield;Canada
08473400;Aurore Brassard;16;Projecteur;1741.81,00;2025-02-09;carte de crédit;8406148546004;CQJMGBUA;147.92910;-119.48568;Kelowna;Canada
09772618;Valérie Gélinas;78;Écran;7891,4;21/05/2021;Virement Bancaire;3314768463883;JRNUGBNB;46.23899;-63.13414;Charlottetown;Canada
09445024;Thomas Plante;71;Écran;1520.63;22/02/2021;carte_credit;2954313035298;OFUGGBBAY2L;53.51684;-113.3187;Sherwood Park;Canada
08244239;DemerS, Daniel;150;Ordinateur;-9171.55;2020-12-19;carte de crédit;7342176979708;LFEAGBV478R;46.1351;-60.1831;Sydney;Canada
09427303;Nicolas Larivière;66;Lunettes de Réalité Virtuelle;586.5;2021-03-15;Virement Bancaire;0818328159573;NOZNGB74;50.26729;-451.25949;Vernon;Canada
08605917;Marguerite Marcotte-Drouin ;61;Appareil Photo;-9678.4;16/06/2024;Credit Card;8824635859329;BTRKGBWY;42.8334;-80.38297;Norfolk County;Canada
08801784;Olivier Nguyen;37;Console de Jeu;1976.12,00;14/11/2024;carte_credit;8985155196575;NUTDGB3J;49.88307;-119.48568;Kelowna;Canada
09041530;Fournier, Lorraine;50;Imprimante;-814.75;20/12/2020;carte de crédit;0268920058208;LOJJGBE7;46.23899;-63.13414;Charlottetown;Canada
09950719;Martin St-Jean ;80;Caméra de Sécurité;2398,5;06/08/2022;paypal;4657211872887;GKTOGBDMXYW;46.23899;-63.13414;Charlottetown;Canada
09998605;Duval, Michèle-Lorraine;21;Router Wi-Fi;429.95;2023-08-23;PayPal;0310595325083;QAIVGBIY2J1;50.26729;-119.27337;Vernon;Canada
09824942;Gabrielle Chouinard;27;Enceinte Bluetooth;986.27;13/12/2020;PayPal;9769246584033;ENECGBKDSA4;53.51684;-113.3187;Sherwood Park;Canada
08371003;Perron, Laurent ;32;Casque Audio;1879.35;02/03/2023;paypal;2040806376310;QNZTGBBTXFP;45.4473;-73.75335;Dorval;Canada
08113719;Manon Auger ;70;Chargeur Sans Fil;1235.38;2021-03-22;PayPal;8637012677078;CIYEGB7LQ88;49.88307;-119.48568;Kelowna;Canada
09468207;Vincent, Charles;41;Caméra de Sécurité;-564.3;01/04/2024;carte_credit;0794980065950;IYPSGBW4;190.12856;-73.81669;Pointe-Claire;Canada
08396013;Guy Nadeau;38;Console de Jeu;1935.08;18/06/2020;paypal;7032472712245;ZHYSGBT7QF9;43.86682;-333.72293;Markham;Canada
08693501;Dumont, Jeanne;56;Chargeur Sans Fil;772.61;26/02/2023;carte de crédit;7353686669614;UBFPGB3WEFB;45.40008;-73.58248;Sainte-Catherine;Canada
09835160;Morin, Denis;29;Ordinateur;210.26;2021-03-25;paypal;7756586959463;WGRUGBVLLG2;45.44868;-73.81669;Pointe-Claire;Canada
08580719;RobeRt, Dominique;71;Disque Dur Externe;52.54;2022-05-23;Virement Bancaire;0024629566808;CCUSGBT3JUS;244.54223;-425.65114;Sherwood Park;Canada
09612686;Bertrand-Joseph Beauregard;27;Montre Connectée;341.69;20/08/2023;Virement Bancaire;0002376736057;OCHMGBSR;42.8334;-80.38297;Norfolk County;Canada
09364998;Audrey Nadeau;35;Drone;-8807.25;2021-07-15;paypal;1255956923180;DWXXGBRL;42.8334;-80.38297;Norfolk County;Canada
09351837;Hugues Tanguay-Lapointe;54;E-book;1218.33;2022-08-05;paypal;4860615048547;JGSBGBBKD6G;43.86682;-79.2663;Markham;Canada
08646644;Marguerite Champagne;29;Ordinateur;1569.02;2025-02-23;carte de crédit;8275430714175;PUDYGBX3RZQ;45.40008;-73.58248;Sainte-Catherine;Canada
09661172;brisson, gabriel;76;Clavier Bluetooth;-9892.7;2022-04-21;PayPal;4049861117249;VWZZGB9HQ0W;49.88307;-119.48568;Kelowna;Canada
08192400;Éric Bélanger;44;Imprimante;1764.59;2020-10-18;carte_credit;8955481726739;VESGGBSC;43.86682;-79.2663;Markham;Canada
09117457;Étienne Rodrigue;77;E-book;76.04;2022-02-20;Credit Card;7140620963170;IRTOGBGQP10;120.86019;-60.1831;Sydney;Canada
08986788;Paquette, André ;47;Router Wi-Fi;722.97;2024-01-18;carte de crédit;3303490257518;WRUXGBFN;50.26729;-119.27337;Vernon;Canada
08540560; Marguerite Auger;48;Casque Audio;398.48;10/09/2021;Credit Card;5197539895476;TUASGBRFV7Y;49.88307;-119.48568;Kelowna;Canada
09590359;Nicolas Lachance;31;Écran;-4142.95;05/06/2023;Virement Bancaire;4813929428727;NKCWGBHTCKC;45.43341;-73.86586;Beaconsfield;Canada
09106529;karine-henriette lalonde;-5;Chargeur Sans Fil;-6820.549999999999;2022-03-19;carte de crédit;3917104341069;QMWIGB5L;177.25089;-119.48568;Kelowna;Canada
08611475;ROBITAILLE, DANIELLE;31;Projecteur;80.97;2020-07-09;paypal;5642643969457;LDVCGBYF;49.88307;-119.48568;Kelowna;Canada
09897199;BrigiTte Therrien;66;Webcam;1100.82;21/12/2021;virement_bancaire;3013718932768;LEXNGB6XPA2;43.86682;-79.2663;Markham;Canada
09143661;Paulette Boulanger;27;Caméra de Sécurité;5617.05;2022-03-21;PayPal;0246664502997;CXQSGBOPHQ2;137.70305;-60.1831;Sydney;Canada
08524881;Michèle-Aurore Labrecque;20;Écouteurs;1391.82;01/07/2023;Credit Card;6314291851680;EDEJGBOD7HW;50.26729;-247.92882;Vernon;Canada
08248312;marianne fréchette;21;Montre Connectée;-8390.85;2024-03-29;virement_bancaire;2968945729982;FXYMGBB5G75;45.43341;-73.86586;Beaconsfield;Canada
08528513;Zacharie Bouchard;15;Projecteur;1022.44;29/11/2022;virement_bancaire;7137388495838;HKRJGB5L43F;49.88307;-119.48568;Kelowna;Canada
08094834;ASTRID TRUDEL;38;Clé USB;589.52,00;21/06/2022;virement_bancaire;4568794685767;WQWMGBPRCW8;45.4473;-73.75335;Dorval;Canada
08970466;FraNçois Tessier;150;Écouteurs;1459.11;2021-02-03;Virement Bancaire;5947145534012;SSRVGBZ0;46.1351;-60.1831;Sydney;Canada
09990739;Vanessa Proulx;22;Écouteurs;1124.37;30/05/2021;virement_bancaire;7500298096554;JFXCGBY6;42.8334;-80.38297;Norfolk County;Canada
08357724;Maude Lapointe-Lamontagne;61;Ordinateur;869.5;16/08/2024;Virement Bancaire;8361645693982;CMCDGBV7;53.51684;-503.14021;Sherwood Park;Canada
08278104;Asselin, Benoît;31;Enceinte Bluetooth;890.79;26/02/2020;carte de crédit;5371422769031;FMZIGBROOI3;119.75525;-113.3187;Sherwood Park;Canada
09574922;René Lachapelle;58;Téléphone;1828.31;2022-05-14;Credit Card;7302360316504;LLCPGBOICUE;46.1351;-60.1831;Sydney;Canada
09188877;Denise Germain;59;Console de Jeu;241.67;2023-09-13;Virement Bancaire;3181140731911;LYNXGB7OLZ4;45.43341;-73.86586;Beaconsfield;Canada
08698766;LORRAINE TROTTIER;54;Chargeur Sans Fil;203.14;08/05/2024;virement_bancaire;5472230308594;RRPBGBW1;45.40008;-73.58248;Sainte-Catherine;Canada
09020344;Bolduc, Hugues ;18;Projecteur;-7811.900000000001,00;2020-06-16;paypal;2780810888705;JIJQGBC3;45.40008;-73.58248;Sainte-Catherine;Canada
09345362;Laurent-Vincent Picard;40;E-book;1271.46;2022-11-07;carte_credit;5683890505265;NZPMGBX0RBZ;45.43341;-73.86586;Beaconsfield;Canada
08303745;Zacharie-Éric Plante ;74;Lunettes de Réalité Virtuelle;1989.08;06/02/2023;Virement Bancaire;8403133837741;RIFZGB7U;46.23899;-63.13414;Charlottetown;Canada
09565654;marianne smith;80;E-book;8387.949999999999;23/08/2020;carte_credit;1654636805240;OYTKGBF2CYS;50.26729;-119.27337;Vernon;Canada
09761650;Éric-Gérard Lacasse;15;Balance Connectée;495.75;2023-05-28;PayPal;6426519762125;NHKAGBU4AVG;45.40008;-239.25252;Sainte-Catherine;Canada
08383563; Pauline-Odette Perreault;52;Écran;2796.3;05/06/2022;Virement Bancaire;1918206045406;YUQFGBNDEFN;43.86682;-79.2663;Markham;Canada
09655126;Gendron-Rivard, Jonathan;47;Téléphone;96.17;13/05/2020;carte de crédit;9571463970908;KYVLGBK3;106.58014;-73.86586;Beaconsfield;Canada
08501776;Colette-Claudine Breton;47;Chargeur Sans Fil;1887.82;2023-08-29;carte de crédit;2976911318832;MLWRGBRJ;45.40008;-73.58248;Sainte-Catherine;Canada
08816450;Henriette-Jeanne Lefebvre ;67;Appareil de Streaming;133.81;28/04/2021;Credit Card;8013742587113;PDJWGBIK2XT;46.23899;-63.13414;Charlottetown;Canada
09597563;Cécile Morin;53;Lunettes de Réalité Virtuelle;374.6;11/02/2022;Credit Card;7124944348547;AWYXGB91;45.43341;-73.86586;Beaconsfield;Canada
08848383;Richard, Julien;54;Projecteur;1930.91;31/05/2023;PayPal;8112362938289;OPRXGB5MHOU;45.43341;-73.86586;Beaconsfield;Canada
09743397;Gilbert Guillemette;47;Clavier Bluetooth;3497.7999999999997;2023-01-11;virement_bancaire;8863040741980;MHDXGB7NZ4S;45.44868;-73.81669;Pointe-Claire;Canada
09034945;Sarah Brassard-Ouellet;69;Caméra de Sécurité;-3618.85;2025-02-02;carte de crédit;7680670480383;JWGYGBA1;50.26729;-119.27337;Vernon;Canada
09556416; ChristElle Lévesque-Chouinard;51;Casque Audio;812.16;15/01/2020;Credit Card;9122189803263;CACZGBP6;53.51684;-113.3187;Sherwood Park;Canada
08629661;Gilbert Thibault;30;Projecteur;1824.93;14/12/2022;Credit Card;2266755538375;XKPTGB65;46.1351;-60.1831;Sydney;Canada
08689399;Martel, Simone;78;Drone;-5671.45,00;02/08/2020;PayPal;4795993869388;VBYHGB9X;185.27189;-367.13631;Markham;Canada
08895943;Émile Patel ;71;Casque Audio;1497.85,00;25/05/2021;carte_credit;5856197804816;ESBDGB7F;53.51684;-113.3187;Sherwood Park;Canada
08072948;Paquette, Samuel;16;Caméra de Sécurité;6469.650000000001;08/01/2020;Credit Card;7057377339878;IBSUGBZE;50.26729;-297.19439;Vernon;Canada
08322036;Emma Champagne;40;Clavier Bluetooth;853,01;13/03/2020;carte de crédit;1372776311512;NZMLGBGP;45.43341;-73.86586;Beaconsfield;Canada
09913387;Joseph-Michel Cyr;37;E-book;1451.13;03/06/2023;carte de crédit;8476124062934;QSKVGBSDR55;126.71624;-73.58248;Sainte-Catherine;Canada
09208285;Roland Lacasse;79;Tablette;1436.4;2022-11-19;carte de crédit;9469584713682;IUGNGB9HJ7E;197.10962;-63.13414;Charlottetown;Canada
09105218;Christelle Harvey;68;Drone;1859.86;04/10/2024;paypal;3123429926472;UTNKGBDPAE7;42.8334;-80.38297;Norfolk County;Canada
09730953;Jessica-Mathilde Poulin;46;Router Wi-Fi;397.97;14/05/2021;paypal;6917159120463;JJMEGB4QEN5;43.86682;-79.2663;Markham;Canada
09993464;Maxime Beauregard;74;Projecteur;163.27;21/05/2022;PayPal;2072486311343;HURCGBMJ;45.43341;-73.86586;Beaconsfield;Canada
09076266;Lucy Dupuis;-5;Disque Dur Externe;1795.89;01/01/2020;paypal;6972257231213;OFYMGBTJ;45.40008;-73.58248;Sainte-Catherine;Canada
09160965;Karine Boily-Beaulieu;24;Drone;175.74;01/02/2022;PayPal;5354346994802;PCQCGB957F4;45.40008;-73.58248;Sainte-Catherine;Canada
08763297;Paul Gosselin-Landry;33;Caméra de Sécurité;1916.73;17/02/2024;carte de crédit;3514235443244;QWMHGBI7;49.88307;-119.48568;Kelowna;Canada
08826886;sarah-agnès brassard;21;Ordinateur;89.3;2022-08-27;PayPal;5021360806083;UCXWGB4R;46.1351;-60.1831;Sydney;Canada
08448996;Pénélope Blouin;69;Écran;1644.12;2022-11-21;Virement Bancaire;8348426250411;RKZLGBZW;45.40008;-152.88469;Sainte-Catherine;Canada
08082886;Jacqueline Gervais;59;Router Wi-Fi;1269.63;04/04/2020;virement_bancaire;0695545633525;FNCKGB9LY6G;45.43341;-73.86586;Beaconsfield;Canada
08250667;Maurice Sirois-Lévesque;21;Écran;-7271.799999999999;13/11/2020;Virement Bancaire;5163537323426;AAWIGB50;45.44868;-73.81669;Pointe-Claire;Canada
08592682;Véronique Charest-Patel ;16;Clé USB;-3926.75;2021-03-09;Credit Card;9095233631450;UNCLGBLLWXU;46.23899;-263.35588;Charlottetown;Canada
08757760;Diane Charette;16;Drone;-879.75;2023-12-12;carte_credit;8042100062184;GYLQGB1N;45.44868;-73.81669;Pointe-Claire;Canada
09789319;Dubois, Julien;67;Souris Sans Fil;1485.91;2022-12-05;carte_credit;5266645702692;JQVAGBQC;42.8334;-80.38297;Norfolk County;Canada
09273344;Marcel Piché;76;Écran;1900.6;2021-12-23;Virement Bancaire;3538476236229;VTMUGBD3;46.23899;-63.13414;Charlottetown;Canada
09796690;LOuis-Michel Vézina;52;Imprimante;1939,72;15/01/2024;PayPal;1394759434964;OZRPGBO3EXL;45.40008;-73.58248;Sainte-Catherine;Canada
09006270;Pierre Cloutier;76;Console de Jeu;691.5;29/04/2020;Credit Card;3569471267369;BPXGGBPHQB4;43.86682;-79.2663;Markham;Canada
09068322;Arthur Charest;150;Console de Jeu;-4769.8;29/11/2020;virement_bancaire;1230908612084;RGBMGBVZPOX;49.88307;-119.48568;Kelowna;Canada
08530240;Villeneuve, Sophie;200;Écouteurs;983.55;2022-07-17;Virement Bancaire;3640306750994;SWOKGBUU;220.19705;-60.1831;Sydney;Canada
08047663;Emmanuelle Martel;200;Montre Connectée;18.85;01/01/2023;virement_bancaire;2635904342079;OPMMGBEPAOB;45.44868;-73.81669;Pointe-Claire;Canada
08956774;Sébastien Duchesne;26;Souris Sans Fil;-1809.0;10/06/2021;Credit Card;2478930692905;XLJVGBM7EK9;42.8334;-80.38297;Norfolk County;Canada
08943804; poirier, kevin;78;Montre Connectée;-2631.3999999999996;2023-09-01;carte de crédit;6035425859586;CGEMGBRT;45.40008;-73.58248;Sainte-Catherine;Canada
09847095; Plourde, Louise;40;Télévision;5412.65;16/08/2023;PayPal;6531285527998;MMFLGBT6;46.1351;-60.1831;Sydney;Canada
09031746;Joseph Dubé ;58;Tablette;907.95;26/01/2024;carte de crédit;7786307818069;SOHGGB7FTPU;149.97484;-60.1831;Sydney;Canada
09335110;Grenier, Susanne ;49;Appareil de Streaming;1884.64;2021-04-24;carte de crédit;5779258530922;NMLUGB7I;46.1351;-60.1831;Sydney;Canada
08144935;émilie vaillancourt;30;Appareil de Streaming;301.87;11/02/2023;Virement Bancaire;8053378512226;UTGZGBV1R0D;45.43341;-73.86586;Beaconsfield;Canada
09141049;Renaud, Émilie;56;Appareil de Streaming;505.17;01/05/2020;Virement Bancaire;4684728963081;EXVVGBF1;45.40008;-73.58248;Sainte-Catherine;Canada
09712638;Gingras-Proulx, Christelle;17;Console de Jeu;1157.37;2020-01-22;PayPal;1408507085176;OKWCGBZEBI5;46.1351;-60.1831;Sydney;Canada
09885332;Zacharie Proulx;75;Webcam;9748.7;2023-07-17;virement_bancaire;8107828367963;EXAZGB5X;50.26729;-119.27337;Vernon;Canada
08932143;Stéphane Arsenault;200;E-book;848.28;2021-03-08;virement_bancaire;9790174039722;HIFVGBFU;43.86682;-79.2663;Markham;Canada
08579898;Jeanne Veilleux ;31;Caméra de Sécurité;828.89;29/09/2021;Credit Card;4922604217256;XZBDGBQ91GJ;45.40008;-73.58248;Sainte-Catherine;Canada
08905369;Astrid Renaud;30;Enceinte Bluetooth;-8608.85;20/11/2024;Credit Card;1353899096951;UMTMGBJJTAU;53.51684;-113.3187;Sherwood Park;Canada
08365613;Pauline St-Jean-Ménard;80;Montre Connectée;568.8000000000001;2020-04-05;Credit Card;7499115539018;STOGGBZSOUB;175.20082;-60.1831;Sydney;Canada
08192950;Zoé Ouellet;26;E-book;269.27;20/03/2024;paypal;6610916504932;ZLAJGBTK;46.23899;-63.13414;Charlottetown;Canada
08120366; Asselin, Élodie;68;Appareil de Streaming;5919.15;2024-10-03;PayPal;3656436942079;JEKLGBKPTPI;43.86682;-383.51008;Markham;Canada
08688071;Gagnon, Jeanne;15;Écouteurs;1987.12;2020-02-23;Credit Card;3889501805102;DWXCGBNFSUA;43.86682;-79.2663;Markham;Canada
08577023;Odette Archambault-Poulin;38;Projecteur;-1956,9499999999998;23/02/2023;paypal;5605285625587;WYHXGB0Y;45.44868;-73.81669;Pointe-Claire;Canada
08800978;ChaRtrand, Frédérique;64;Caméra de Sécurité;1259.18,00;08/02/2024;carte de crédit;9552122155638;VIVIGBBR;152.02531;-80.38297;Norfolk County;Canada
08477569;Maude Poulin;45;Tablette;1223.92,00;27/06/2021;paypal;2927106976757;UQHDGBFD8GK;228.83153;-119.48568;Kelowna;Canada
09932364;Racine, Aurélie;39;E-book;311.61;2024-11-26;PayPal;8659817608071;MNWDGBODMBP;42.8334;-80.38297;Norfolk County;Canada
09213500;Julie Boily;18;Écouteurs;-8359.95;2020-09-08;PayPal;0958760121339;XKOVGBFX;46.23899;-63.13414;Charlottetown;Canada
09933729;Grégoire Trépanier;54;Appareil Photo;-1470.5;02/03/2021;paypal;6399754682384;PGDEGBX2NOR;45.43341;-73.86586;Beaconsfield;Canada
09399020;Martine Lessard;60;Clavier Bluetooth;608.72;2022-03-31;virement_bancaire;6509373001637;PPEVGBJA;46.23899;-63.13414;Charlottetown;Canada
08283115;Gilbert Labrecque;150;Clavier Bluetooth;757.74;2024-06-01;Credit Card;4729564694710;WBZOGBJB;45.44868;-73.81669;Pointe-Claire;Canada
09283497;Nathan Noël;66;Caméra de Sécurité;996.69;20/07/2024;PayPal;1648312306817;KXQPGB7H;46.1351;-60.1831;Sydney;Canada
09252707;Éric Martel;48;Imprimante;930.89;2022-01-07;Virement Bancaire;0614245864145;XQFHGBEM8TK;53.51684;-113.3187;Sherwood Park;Canada
08330772;Zoé Raymond-Perreault;61;Appareil Photo;1604.46;08/08/2021;virement_bancaire;4746402305546;EDFJGBJ7;49.88307;-119.48568;Kelowna;Canada
08461063;Bélanger, Jonathan;68;E-book;327.16;01/04/2021;PayPal;6769123579100;UGGDGBZ2;42.8334;-80.38297;Norfolk County;Canada
09620704;Susanne Émond-Laroche;35;Lunettes de Réalité Virtuelle;9728.099999999999;2021-09-19;paypal;4316585577544;RDUXGBYC2F5;212.21003;-288.47741;Dorval;Canada
08663962;Sirois-Charbonneau, Marie;46;Disque Dur Externe;3059.75;2021-05-27;virement_bancaire;9304064871028;XAITGBNYRGG;200.46147;-73.58248;Sainte-Catherine;Canada
08494016;Audrey Lacroix;67;Écran;3761.2;2024-05-03;Credit Card;7599110001289;UOBEGBW0;116.80583;-73.75335;Dorval;Canada
08835628;Martineau, Claude;63;Imprimante;7028.9;2022-08-11;carte_credit;5005413165877;EBLBGBHI;45.4473;-73.75335;Dorval;Canada
08713209;Jean, Thérèse;70;Clavier Bluetooth;1869.71;2021-12-28;Virement Bancaire;1296311569711;WCNEGB059IF;43.86682;-79.2663;Markham;Canada
08747501;Lorraine Jacques;66;Écran;1940,12;2020-07-22;PayPal;6134717613797;ZOJIGBW4N29;45.44868;-73.81669;Pointe-Claire;Canada
09591172;Beaulieu-Girard, Timothée;36;Casque Audio;458.54;2022-07-06;Virement Bancaire;2388834025863;NGRAGB7Y;50.26729;-119.27337;Vernon;Canada
09321083;Raymond-Philippe Doucet;56;Souris Sans Fil;1558.21;16/07/2021;carte_credit;4435648078948;MEOSGBOC;42.8334;-80.38297;Norfolk County;Canada
09643888;Grégoire Champagne-Martineau;55;Montre Connectée;8338.5;2021-12-09;Credit Card;2464428722315;AIAAGBVE;45.4473;-73.75335;Dorval;Canada
08869357; boivin, martine;71;Router Wi-Fi;-4084.3;2021-01-05;carte_credit;4035270320363;HMEMGBO8;49.88307;-119.48568;Kelowna;Canada
08248121; Thomas Vézina;27;Drone;-2816.3999999999996;2021-10-23;Virement Bancaire;1352622898107;BBBXGBG5ZV3;50.26729;-119.27337;Vernon;Canada
09050310;Michelle Gagnon-Paquin;43;Souris Sans Fil;-8261.849999999999;2024-12-05;PayPal;8223855476840;MPKBGBYMRQ3;45.43341;-73.86586;Beaconsfield;Canada
08442741;Henriette-IsaBelle Dubois;27;Tablette;1867.89;16/07/2021;paypal;1061920841226;BWHXGB85;46.1351;-60.1831;Sydney;Canada
08384294;gabrielle thibodeau;68;Caméra de Sécurité;1155.07;2020-06-28;PayPal;2391824514063;HJBFGBLZY5N;46.23899;-243.83389;Charlottetown;Canada
09850439;Dorothée Mercier;58;Console de Jeu;1833.96;2020-05-09;Credit Card;9754239728013;AKXFGB6QWOF;46.23899;-63.13414;Charlottetown;Canada
09707917;Provencher, Gilbert;26;Casque Audio;566.4,00;11/02/2023;PayPal;2981086044158;QKBSGB8E;113.68500;-113.3187;Sherwood Park;Canada
09969643;Henri Létourneau-Fillion;25;Télévision;1931.32;29/06/2020;Virement Bancaire;5974333434113;UXLUGBGR;53.51684;-113.3187;Sherwood Park;Canada
